ID,Sex,Team,Age,Height,Weight,Medal
3118,F,Great Britain,21.0,,,Gold
3147,M,Chile,20.0,173.0,62.0,Bronze
3150,M,United States,24.0,175.0,72.0,Silver
3165,M,Spain,33.0,,,Gold
3171,M,Cuba,22.0,198.0,97.0,Bronze
3174,M,Cuba,21.0,173.0,60.0,Bronze
3174,M,Cuba,25.0,173.0,60.0,Bronze
3206,F,Colombia,26.0,176.0,70.0,Bronze
3206,F,Colombia,30.0,176.0,70.0,Silver
3227,M,Brazil,25.0,194.0,88.0,Silver
3231,M,Italy,33.0,,,Bronze
3231,M,Italy,37.0,,,Bronze
3240,M,Egypt,29.0,190.0,91.0,Silver
3245,M,Soviet Union,28.0,,,Bronze
3245,M,Soviet Union,28.0,,,Gold
3245,M,Soviet Union,28.0,,,Gold
3248,M,Soviet Union,25.0,,,Gold
3249,M,Russia,21.0,166.0,63.0,Bronze
3251,M,Russia,23.0,169.0,60.0,Bronze
3257,M,Luxembourg,26.0,,146.0,Silver
3272,M,Ghana,19.0,,,Bronze
3281,F,Romania,16.0,158.0,44.0,Bronze
3281,F,Romania,16.0,158.0,44.0,Bronze
3281,F,Romania,16.0,158.0,44.0,Silver
3281,F,Romania,16.0,158.0,44.0,Gold
3281,F,Romania,20.0,158.0,44.0,Gold
3281,F,Romania,20.0,158.0,44.0,Gold
3281,F,Romania,20.0,158.0,44.0,Bronze
3285,M,Ghana,20.0,,,Bronze
3289,M,Germany,23.0,,,Gold
3295,F,Soviet Union,19.0,170.0,69.0,Bronze
3301,M,Brazil,23.0,170.0,67.0,Bronze
3308,M,Italy,24.0,177.0,73.0,Bronze
3317,M,Ghana,28.0,177.0,75.0,Bronze
3319,M,Spain,26.0,168.0,73.0,Silver
3321,M,France,34.0,175.0,74.0,Bronze
3321,M,France,34.0,175.0,74.0,Gold
3322,M,Spain,34.0,193.0,80.0,Silver
3323,M,Spain,20.0,183.0,67.0,Bronze
3324,M,Spain,18.0,183.0,78.0,Silver
3324,M,Spain,30.0,183.0,78.0,Silver
3325,M,Spain,45.0,,,Bronze
3329,F,Argentina,26.0,170.0,63.0,Bronze
3330,M,Brazil,25.0,198.0,87.0,Silver
3330,M,Brazil,33.0,198.0,87.0,Gold
3331,M,Brazil,24.0,190.0,90.0,Bronze
3331,M,Brazil,28.0,190.0,90.0,Bronze
3332,M,Spain,21.0,182.0,68.0,Gold
3335,M,Spain,22.0,188.0,85.0,Silver
3356,M,Italy,21.0,174.0,77.0,Gold
3361,M,Nigeria,19.0,187.0,70.0,Silver
3362,F,Italy,14.0,,,Silver
3363,F,United States,23.0,172.0,70.0,Gold
3365,M,Italy,25.0,,,Bronze
3379,M,Hungary,31.0,185.0,90.0,Gold
3433,M,France,29.0,180.0,87.0,Silver
3453,M,Soviet Union,26.0,,,Silver
3461,M,Italy,28.0,184.0,73.0,Bronze
3466,M,United States,27.0,186.0,86.0,Gold
3467,M,United States,29.0,186.0,91.0,Gold
3472,M,Switzerland,20.0,171.0,55.0,Gold
3472,M,Switzerland,20.0,171.0,55.0,Gold
3472,M,Switzerland,28.0,171.0,55.0,Gold
3472,M,Switzerland,28.0,171.0,55.0,Gold
3477,M,West Germany,43.0,183.0,71.0,Silver
3487,M,Nigeria,23.0,182.0,78.0,Gold
3491,M,United States,31.0,183.0,91.0,Silver
3493,M,Great Britain,31.0,,,Gold
3493,M,Great Britain,31.0,,,Bronze
3494,F,Australia,24.0,163.0,55.0,Bronze
3507,F,Spain,29.0,165.0,62.0,Bronze
3512,M,Botswana,18.0,179.0,60.0,Silver
3514,F,Soviet Union,26.0,163.0,,Gold
3516,M,Switzerland,35.0,,,Bronze
3516,M,Switzerland,35.0,,,Bronze
3519,M,Armenia,24.0,158.0,55.0,Bronze
3522,M,Great Britain,40.0,,,Silver
3525,M,East Germany,24.0,182.0,77.0,Gold
3536,M,Frankfurt Club,29.0,,,Silver
3537,F,Tunisia,27.0,160.0,58.0,Bronze
3544,M,France,36.0,,,Silver
3544,M,France,36.0,,,Bronze
3544,M,France,44.0,,,Silver
3552,F,Canada,19.0,183.0,70.0,Bronze
3554,M,Norway,22.0,,,Silver
3554,M,Norway,26.0,,,Bronze
3557,M,Norway,23.0,195.0,88.0,Gold
3557,M,Norway,27.0,195.0,88.0,Bronze
3559,M,Nigeria,25.0,176.0,70.0,Gold
3561,M,Nigeria,20.0,171.0,85.0,Bronze
3563,M,Canada,31.0,188.0,84.0,Gold
3566,M,South Korea,22.0,169.0,66.0,Silver
3567,M,South Korea,22.0,172.0,78.0,Gold
3574,M,South Korea,25.0,166.0,67.0,Bronze
3581,M,South Korea,23.0,163.0,62.0,Gold
3589,F,South Korea,27.0,162.0,62.0,Bronze
3593,F,North Korea,28.0,160.0,52.0,Silver
3593,F,North Korea,32.0,160.0,52.0,Gold
3595,F,South Korea,18.0,155.0,48.0,Gold
3604,M,South Korea,20.0,170.0,65.0,Bronze
3604,M,South Korea,20.0,170.0,65.0,Gold
3604,M,South Korea,20.0,170.0,65.0,Gold
3604,M,South Korea,20.0,170.0,65.0,Gold
3604,M,Russia,28.0,170.0,65.0,Gold
3604,M,Russia,28.0,170.0,65.0,Gold
3604,M,Russia,28.0,170.0,65.0,Bronze
3604,M,Russia,28.0,170.0,65.0,Gold
3608,M,South Korea,20.0,174.0,70.0,Silver
3610,M,China,19.0,173.0,70.0,Silver
3610,M,China,19.0,173.0,70.0,Bronze
3610,M,China,23.0,173.0,70.0,Bronze
3611,F,China,23.0,170.0,65.0,Silver
3612,F,Brazil,26.0,187.0,73.0,Bronze
3615,F,Brazil,24.0,183.0,68.0,Bronze
3632,M,Bulgaria,24.0,185.0,80.0,Bronze
3635,F,Belarus,16.0,171.0,52.0,Silver
3643,M,Italy,23.0,188.0,81.0,Silver
3652,F,Yugoslavia,19.0,176.0,65.0,Silver
3652,F,Yugoslavia,23.0,176.0,65.0,Gold
3659,M,Croatia,20.0,195.0,84.0,Bronze
3661,M,Netherlands,27.0,,,Silver
3662,M,Poland,26.0,178.0,77.0,Gold
3672,F,France,28.0,170.0,97.0,Gold
3673,M,Sweden,28.0,,,Silver
3673,M,Sweden,32.0,,,Gold
3681,F,United States,32.0,174.0,73.0,Bronze
3684,M,Denmark,22.0,,,Gold
3686,M,Norway,21.0,,,Gold
3687,M,Denmark,26.0,,70.0,Bronze
3690,F,Denmark,27.0,178.0,,Gold
3691,F,Denmark,23.0,183.0,86.0,Bronze
3692,F,Norway,23.0,168.0,56.0,Bronze
3696,M,Denmark,20.0,,,Bronze
3701,F,Denmark,23.0,169.0,65.0,Gold
3701,F,Denmark,27.0,169.0,65.0,Gold
3702,M,Denmark,27.0,,,Silver
3703,M,Norway,23.0,,,Bronze
3703,M,Norway,29.0,,,Gold
3703,M,Norway,31.0,,,Silver
3705,M,Denmark,20.0,,,Gold
3706,M,Denmark,19.0,,,Gold
3718,M,Denmark,28.0,,,Silver
3720,M,Norway,27.0,,,Bronze
3725,F,Denmark,21.0,,,Gold
3725,F,Denmark,21.0,,,Silver
3734,M,Norway,28.0,,,Gold
3734,M,Norway,28.0,,,Gold
3734,M,Norway,28.0,,,Gold
3735,M,Denmark,22.0,,,Bronze
3749,M,Norway,26.0,,,Bronze
3749,M,Norway,34.0,,,Silver
3754,F,Norway,29.0,179.0,82.0,Silver
3756,F,Denmark,28.0,172.0,72.0,Gold
3760,F,Norway,23.0,169.0,64.0,Gold
3761,M,Denmark,30.0,187.0,75.0,Gold
3762,M,Denmark,23.0,,,Silver
3765,M,Denmark,44.0,,,Bronze
3767,F,Norway,23.0,173.0,60.0,Bronze
3768,M,Finland,28.0,178.0,70.0,Bronze
3771,M,Denmark,28.0,,,Silver
3773,M,Denmark,30.0,173.0,73.0,Silver
3775,M,Norway,24.0,180.0,,Bronze
3782,M,Norway,27.0,180.0,75.0,Bronze
3785,M,Denmark,21.0,,,Gold
3788,F,Norway,30.0,172.0,53.0,Silver
3789,M,Brazil,20.0,176.0,77.0,Bronze
3790,M,Brazil,30.0,190.0,95.0,Gold
3790,M,Brazil,34.0,190.0,95.0,Silver
3792,F,United States,21.0,173.0,64.0,Gold
3793,F,United States,22.0,164.0,61.0,Gold
3797,M,United States,20.0,193.0,104.0,Bronze
3799,M,United States,33.0,,,Gold
3803,M,Australia,23.0,187.0,86.0,Silver
3805,M,Australia,20.0,,,Bronze
3808,M,Canada,23.0,190.0,86.0,Silver
3815,M,United States,25.0,183.0,77.0,Gold
3815,M,United States,29.0,183.0,77.0,Gold
3816,M,New Zealand,24.0,181.0,75.0,Bronze
3820,F,United States,20.0,178.0,68.0,Silver
3823,F,United States,23.0,160.0,54.0,Gold
3824,M,Canada,34.0,178.0,80.0,Gold
3828,M,United States,25.0,191.0,97.0,Gold
3831,M,Australia,33.0,183.0,89.0,Gold
3845,M,United States,29.0,202.0,100.0,Bronze
3847,M,United States,25.0,,,Silver
3847,M,United States,29.0,,,Silver
3853,M,Great Britain,33.0,183.0,86.0,Bronze
3854,M,United States,24.0,178.0,141.0,Gold
3859,M,Australia,30.0,187.0,72.0,Bronze
3862,M,United States,22.0,190.0,77.0,Silver
3864,M,Australia,33.0,183.0,89.0,Gold
3865,M,United States,23.0,175.0,77.0,Silver
3869,M,United States,22.0,182.0,77.0,Silver
3870,M,Canada,,,,Bronze
3871,M,Union des Socits Franais de Sports Athletiques,40.0,,,Silver
3872,M,Great Britain,22.0,,,Bronze
3874,M,United States,21.0,200.0,86.0,Bronze
3880,F,Sweden,23.0,172.0,68.0,Gold
3880,F,Sweden,23.0,172.0,68.0,Gold
3880,F,Sweden,23.0,172.0,68.0,Silver
3880,F,Sweden,31.0,172.0,68.0,Silver
3880,F,Sweden,31.0,172.0,68.0,Bronze
3880,F,Sweden,35.0,172.0,68.0,Gold
3880,F,Sweden,35.0,172.0,68.0,Bronze
3882,M,Sweden,33.0,,,Bronze
3883,M,Sweden,17.0,,,Gold
3885,M,Sweden,27.0,177.0,72.0,Silver
3887,M,Sweden,44.0,,,Silver
3889,F,Sweden,20.0,169.0,63.0,Bronze
3890,M,Sweden,23.0,,,Gold
3891,M,Sweden,30.0,,,Gold
3897,M,Sweden,27.0,178.0,68.0,Silver
3903,F,Sweden,23.0,179.0,74.0,Silver
3912,M,Sweden,24.0,,,Bronze
3914,M,Sweden,28.0,186.0,93.0,Bronze
3918,M,Sweden,31.0,,,Gold
3918,M,Sweden,35.0,,,Silver
3920,F,Sweden,26.0,169.0,69.0,Bronze
3920,F,Sweden,30.0,169.0,69.0,Silver
3925,M,Sweden,22.0,172.0,63.0,Silver
3925,M,Sweden,22.0,172.0,63.0,Gold
3936,F,Sweden,23.0,167.0,61.0,Silver
3939,M,Sweden,29.0,200.0,105.0,Silver
3945,M,Sweden,30.0,183.0,71.0,Bronze
3951,F,Sweden,24.0,158.0,58.0,Gold
3954,M,Sweden,26.0,180.0,80.0,Silver
3954,M,Sweden,30.0,180.0,80.0,Silver
3954,M,Sweden,34.0,180.0,80.0,Silver
3959,M,Sweden,34.0,186.0,95.0,Silver
3960,M,Sweden,21.0,,73.0,Silver
3964,M,Sweden,28.0,187.0,88.0,Bronze
3977,M,Sweden,25.0,190.0,92.0,Bronze
3978,M,Australia,29.0,188.0,95.0,Bronze
3980,M,Sweden,21.0,,,Bronze
3980,M,Sweden,25.0,,,Silver
3980,M,Sweden,33.0,,,Bronze
3981,M,Sweden,22.0,191.0,83.0,Silver
3981,M,Sweden,26.0,191.0,83.0,Silver
3986,M,Sweden,25.0,,,Bronze
3989,M,Sweden,30.0,173.0,77.0,Bronze
3990,M,Sweden,27.0,,,Gold
3993,M,Sweden,29.0,,,Silver
3995,M,Sweden,32.0,,,Bronze
3996,M,Sweden,21.0,,,Silver
3996,M,Sweden,29.0,,,Bronze
3997,M,Sweden,23.0,,,Bronze
3998,M,Sweden,23.0,,,Bronze
4005,F,East Germany,19.0,168.0,53.0,Gold
4007,M,Soviet Union,24.0,194.0,125.0,Gold
4007,M,Soviet Union,28.0,194.0,125.0,Gold
4013,M,Japan,26.0,154.0,59.0,Bronze
4014,F,Japan,30.0,164.0,57.0,Silver
4018,F,Japan,29.0,163.0,60.0,Silver
4021,M,Japan,26.0,183.0,89.0,Bronze
4029,M,Argentina,46.0,,,Gold
4030,M,Brazil,31.0,170.0,72.0,Silver
4042,M,Uruguay,22.0,179.0,77.0,Gold
4042,M,Uruguay,26.0,179.0,77.0,Gold
4055,M,Brazil,21.0,183.0,79.0,Bronze
4057,M,United States,25.0,178.0,68.0,Silver
4059,M,France,18.0,188.0,85.0,Silver
4059,M,France,30.0,188.0,85.0,Bronze
4060,M,France,47.0,,,Bronze
4071,M,Brazil,24.0,180.0,82.0,Silver
4083,M,United States,18.0,163.0,61.0,Bronze
4085,F,Norway,24.0,177.0,60.0,Bronze
4085,F,Norway,28.0,177.0,60.0,Silver
4087,M,Norway,27.0,190.0,88.0,Silver
4094,M,Italy,25.0,191.0,118.0,Gold
4100,M,Romania,24.0,190.0,101.0,Bronze
4100,M,Romania,29.0,190.0,101.0,Gold
4101,F,Brazil,26.0,175.0,65.0,Silver
4101,F,Brazil,30.0,175.0,65.0,Silver
4108,M,Italy,26.0,,,Gold
4109,M,Italy,23.0,173.0,73.0,Silver
4110,M,Switzerland,25.0,,,Bronze
4111,M,Switzerland,30.0,,,Bronze
4116,M,Greece,,,,Silver
4121,M,Switzerland,25.0,179.0,74.0,Gold
4123,M,Tip,26.0,,,Silver
4124,M,Norway,24.0,191.0,76.0,Silver
4124,M,Norway,28.0,191.0,76.0,Gold
4124,M,Norway,32.0,191.0,76.0,Bronze
4145,F,Australia,16.0,162.0,54.0,Bronze
4145,F,Australia,16.0,162.0,54.0,Silver
4153,M,United States,27.0,,,Bronze
4153,M,United States,27.0,,,Silver
4161,M,Great Britain,24.0,175.0,85.0,Silver
4163,F,Australia,24.0,168.0,59.0,Gold
4165,F,United States,21.0,167.0,62.0,Gold
4165,F,United States,21.0,167.0,62.0,Gold
4166,M,Canada,27.0,,,Bronze
4168,M,Soviet Union,46.0,,,Bronze
4168,M,Soviet Union,46.0,,,Silver
4173,M,Soviet Union,24.0,173.0,70.0,Bronze
4176,M,Soviet Union,23.0,215.0,90.0,Bronze
4179,M,Russia,34.0,170.0,58.0,Bronze
4187,F,Soviet Union,21.0,180.0,85.0,Gold
4189,M,Greece,,,,Gold
4198,M,Soviet Union,19.0,166.0,60.0,Silver
4198,M,Soviet Union,19.0,166.0,60.0,Gold
4198,M,Soviet Union,19.0,166.0,60.0,Bronze
4198,M,Soviet Union,23.0,166.0,60.0,Gold
4198,M,Soviet Union,23.0,166.0,60.0,Silver
4198,M,Soviet Union,23.0,166.0,60.0,Gold
4198,M,Soviet Union,23.0,166.0,60.0,Gold
4198,M,Soviet Union,23.0,166.0,60.0,Silver
4198,M,Soviet Union,23.0,166.0,60.0,Gold
4198,M,Soviet Union,23.0,166.0,60.0,Bronze
4198,M,Soviet Union,27.0,166.0,60.0,Silver
4198,M,Soviet Union,27.0,166.0,60.0,Gold
4198,M,Soviet Union,27.0,166.0,60.0,Silver
4198,M,Soviet Union,27.0,166.0,60.0,Gold
4198,M,Soviet Union,27.0,166.0,60.0,Bronze
4201,M,Soviet Union,25.0,174.0,70.0,Bronze
4202,M,Yugoslavia,22.0,192.0,91.0,Gold
4202,M,Yugoslavia,26.0,192.0,91.0,Gold
4207,M,France,29.0,192.0,92.0,Bronze
4207,M,France,33.0,192.0,92.0,Gold
4209,M,Romania,28.0,180.0,82.0,Bronze
4211,M,Ukraine,25.0,181.0,97.0,Silver
4229,M,Czechoslovakia,27.0,176.0,75.0,Bronze
4236,M,Austria,22.0,,59.0,Gold
4240,F,Russia,22.0,185.0,70.0,Silver
4242,M,Poland,26.0,186.0,72.0,Bronze
4243,M,Poland,33.0,179.0,75.0,Silver
4256,M,Italy,21.0,185.0,81.0,Gold
4268,M,Argentina,21.0,,,Bronze
4284,M,Italy,21.0,176.0,85.0,Bronze
4297,M,Bulgaria,24.0,170.0,63.0,Silver
4304,M,Bulgaria,25.0,152.0,48.0,Bronze
4304,M,Bulgaria,29.0,152.0,48.0,Bronze
4305,M,Bulgaria,26.0,196.0,86.0,Silver
4320,F,Germany,29.0,174.0,70.0,Bronze
4321,M,West Germany,20.0,178.0,73.0,Bronze
4321,M,West Germany,24.0,178.0,73.0,Silver
4321,M,West Germany,24.0,178.0,73.0,Gold
4321,M,West Germany,24.0,178.0,73.0,Bronze
4321,M,West Germany,28.0,178.0,73.0,Silver
4322,M,Germany,24.0,179.0,72.0,Bronze
4322,M,Germany,28.0,179.0,72.0,Bronze
4322,M,Germany,28.0,179.0,72.0,Silver
4322,M,Germany,32.0,179.0,72.0,Silver
4335,M,Italy,26.0,177.0,64.0,Gold
4340,M,United States,27.0,178.0,100.0,Gold
4341,M,Italy,34.0,,,Gold
4356,M,Spain,23.0,175.0,70.0,Silver
4359,F,Hungary,21.0,163.0,63.0,Bronze
4369,M,Nigeria,20.0,192.0,94.0,Silver
4374,F,Russia,31.0,178.0,63.0,Bronze
4375,M,Soviet Union,24.0,,,Gold
4375,M,Soviet Union,28.0,,,Bronze
4375,M,Soviet Union,28.0,,,Bronze
4388,F,Soviet Union,27.0,174.0,70.0,Bronze
4388,F,Unified Team,31.0,174.0,70.0,Bronze
4390,F,Soviet Union,26.0,172.0,65.0,Silver
4391,F,Soviet Union,24.0,167.0,52.0,Bronze
4391,F,Soviet Union,28.0,167.0,52.0,Silver
4393,F,Romania,26.0,183.0,82.0,Bronze
4393,F,Romania,26.0,183.0,82.0,Silver
4400,F,East Germany,18.0,160.0,52.0,Gold
4400,F,East Germany,18.0,160.0,52.0,Gold
4403,M,Norna,24.0,,,Gold
4404,M,Magda IX,40.0,,,Gold
4404,M,Norna,56.0,,,Gold
4405,M,Netherlands,22.0,,,Silver
4410,M,Yugoslavia,23.0,177.0,79.0,Gold
4418,F,Australia,23.0,162.0,65.0,Gold
4418,F,Australia,27.0,162.0,65.0,Gold
4432,M,Great Britain,24.0,183.0,,Bronze
4435,F,Japan,28.0,162.0,76.0,Gold
4436,M,Italy,33.0,,,Silver
4447,M,Russia,28.0,192.0,95.0,Bronze
4449,M,Iran,28.0,192.0,105.0,Silver
4450,M,Soviet Union,22.0,203.0,96.0,Gold
4450,M,Soviet Union,26.0,203.0,96.0,Silver
4452,M,France,18.0,,,Bronze
4457,F,Germany,31.0,165.0,60.0,Gold
4457,F,Germany,35.0,165.0,60.0,Gold
4460,M,Italy,32.0,165.0,,Gold
4460,M,Italy,36.0,165.0,,Silver
4460,M,Italy,40.0,165.0,,Silver
4462,M,Switzerland,35.0,178.0,72.0,Silver
4466,F,Great Britain,24.0,176.0,73.0,Gold
4471,M,Belgium,29.0,,,Gold
4472,M,Belgium,26.0,,,Bronze
4472,M,Belgium,30.0,,,Gold
4472,M,Belgium,30.0,,,Gold
4472,M,Belgium,38.0,,,Silver
4472,M,Belgium,42.0,,,Silver
4478,F,Canada,24.0,170.0,64.0,Gold
4484,M,Hungary,30.0,,,Gold
4487,F,Hungary,27.0,164.0,66.0,Silver
4491,M,Poland,28.0,188.0,82.0,Bronze
4503,F,France,31.0,165.0,52.0,Silver
4505,M,United States,20.0,203.0,109.0,Bronze
4505,M,United States,24.0,203.0,109.0,Gold
4505,M,United States,28.0,203.0,109.0,Gold
4505,M,United States,32.0,203.0,109.0,Gold
4508,M,Belgium,,,,Bronze
4512,M,Guyana,22.0,173.0,54.0,Bronze
4515,M,United States,40.0,173.0,73.0,Silver
4517,M,Italy,26.0,170.0,52.0,Silver
4518,M,India,29.0,168.0,59.0,Silver
4519,M,Yugoslavia,26.0,,,Silver
4531,M,Poland,24.0,,,Bronze
4531,M,Poland,28.0,,,Silver
4538,M,United States,28.0,190.0,84.0,Bronze
4561,M,Australia,34.0,183.0,82.0,Gold
4563,M,Poland,30.0,,,Silver
4563,M,Poland,30.0,,,Bronze
4564,M,Yugoslavia,25.0,,,Bronze
4568,M,Italy,25.0,171.0,69.0,Silver
4569,F,Argentina,25.0,170.0,70.0,Silver
4569,F,Argentina,29.0,170.0,70.0,Bronze
4575,M,Italy,28.0,198.0,88.0,Silver
4577,M,Russia,23.0,202.0,97.0,Bronze
4579,M,Russia,22.0,179.0,80.0,Silver
4581,M,Soviet Union,25.0,198.0,95.0,Silver
4585,F,Ukraine,36.0,180.0,95.0,Bronze
4587,F,Soviet Union,23.0,180.0,78.0,Bronze
4590,M,Sweden,27.0,187.0,100.0,Silver
4590,M,Sweden,30.0,187.0,100.0,Silver
4591,M,Sweden,25.0,179.0,79.0,Bronze
4602,M,Soviet Union,20.0,193.0,83.0,Gold
4604,M,Soviet Union,25.0,184.0,84.0,Gold
4607,M,Finland,32.0,167.0,64.0,Gold
4607,M,Finland,36.0,167.0,64.0,Gold
4613,F,Russia,23.0,182.0,69.0,Bronze
4613,F,Russia,23.0,182.0,69.0,Silver
4613,F,Russia,31.0,182.0,69.0,Gold
4613,F,Russia,31.0,182.0,69.0,Silver
4617,M,Soviet Union,26.0,167.0,63.0,Bronze
4626,M,Pakistan,20.0,170.0,71.0,Silver
4626,M,Pakistan,24.0,170.0,71.0,Gold
4626,M,Pakistan,28.0,170.0,71.0,Silver
4644,M,Japan,29.0,167.0,66.0,Bronze
4651,F,Japan,19.0,164.0,63.0,Gold
4667,M,Morocco,24.0,175.0,58.0,Gold
4667,M,Morocco,28.0,175.0,58.0,Bronze
4674,M,Turkey,22.0,184.0,120.0,Bronze
4675,M,Russia,29.0,203.0,105.0,Gold
4676,M,Nigeria,21.0,180.0,79.0,Silver
4677,M,Soviet Union,21.0,192.0,86.0,Bronze
4677,M,Unified Team,25.0,192.0,86.0,Bronze
4685,F,Germany,24.0,172.0,62.0,Bronze
4685,F,Germany,24.0,172.0,62.0,Gold
4685,F,Germany,28.0,172.0,62.0,Gold
4685,F,Germany,32.0,172.0,62.0,Silver
4686,M,Norway,23.0,174.0,67.0,Silver
4686,M,Norway,25.0,174.0,67.0,Silver
4688,M,France,23.0,,50.0,Silver
4700,F,Romania,25.0,175.0,67.0,Bronze
4701,F,Romania,24.0,180.0,78.0,Gold
4710,M,Bulgaria,26.0,170.0,69.0,Silver
4717,F,West Germany,26.0,154.0,49.0,Silver
4720,F,Netherlands,27.0,177.0,71.0,Silver
4724,F,Sweden,26.0,168.0,65.0,Silver
4736,M,Great Britain,21.0,170.0,59.0,Bronze
4736,M,Great Britain,21.0,170.0,59.0,Gold
4737,M,United States,22.0,,,Silver
4742,F,Canada,22.0,180.0,80.0,Gold
4742,F,Canada,26.0,180.0,80.0,Gold
4742,F,Canada,30.0,180.0,80.0,Gold
4750,M,Soviet Union,26.0,170.0,72.0,Gold
4757,M,Mexico,22.0,165.0,62.0,Gold
4763,M,Turkey,21.0,170.0,77.0,Bronze
4766,M,France,27.0,178.0,73.0,Silver
4767,M,Spain,27.0,,,Silver
4771,F,Israel,25.0,,,Silver
4772,M,Hungary,28.0,,,Silver
4779,M,Cuba,30.0,163.0,69.0,Silver
4780,M,Cuba,26.0,186.0,92.0,Silver
4782,M,Japan,28.0,180.0,62.0,Bronze
4784,M,Japan,27.0,164.0,64.0,Bronze
4785,M,Japan,,,,Silver
4789,M,Japan,19.0,,,Bronze
4789,M,Japan,19.0,,,Gold
4799,F,Japan,24.0,164.0,50.0,Gold
4801,F,Japan,27.0,186.0,78.0,Bronze
4808,F,Japan,22.0,173.0,67.0,Gold
4841,M,Spain,20.0,184.0,75.0,Silver
4842,M,France,21.0,178.0,98.0,Silver
4847,M,Yugoslavia,23.0,211.0,120.0,Silver
4847,M,Croatia,27.0,211.0,120.0,Silver
4858,M,Soviet Union,29.0,180.0,82.0,Silver
4859,F,Brazil,30.0,167.0,60.0,Bronze
4860,F,Italy,32.0,167.0,67.0,Gold
4876,F,Romania,18.0,179.0,75.0,Bronze
4876,F,Romania,22.0,179.0,75.0,Gold
4876,F,Romania,26.0,179.0,75.0,Gold
4876,F,Romania,26.0,179.0,75.0,Silver
4891,M,Spain,25.0,174.0,70.0,Silver
4892,M,Spain,28.0,170.0,64.0,Silver
4893,M,Spain,27.0,170.0,72.0,Silver
4897,F,Yugoslavia,21.0,178.0,68.0,Silver
4909,M,Spain,23.0,204.0,96.0,Silver
4914,M,France,,,,Silver
4919,M,Great Britain,26.0,,,Silver
4920,M,Great Britain,25.0,180.0,71.0,Gold
4924,M,Canada,22.0,187.0,88.0,Silver
4925,M,Canada,24.0,182.0,77.0,Bronze
4926,M,New Zealand,24.0,177.0,68.0,Gold
4928,F,Great Britain,22.0,178.0,70.0,Gold
4936,M,Italy,20.0,174.0,74.0,Silver
4936,M,Italy,28.0,174.0,74.0,Gold
4951,F,Great Britain,22.0,167.0,60.0,Bronze
4968,M,Italy,27.0,,,Gold
4968,M,Italy,31.0,,,Bronze
4977,M,Cuba,24.0,167.0,66.0,Bronze
4977,M,Cuba,28.0,167.0,66.0,Bronze
4978,M,Germany,21.0,,,Gold
4993,M,Mosk II,41.0,180.0,,Gold
5002,M,Belgium,,,,Bronze
5018,M,Italy,27.0,172.0,63.0,Gold
5018,M,Italy,35.0,172.0,63.0,Silver
5023,M,Cuba,19.0,152.0,49.0,Bronze
5027,M,United States,36.0,,,Gold
5058,M,United States,38.0,,,Gold
5058,M,United States,38.0,,,Gold
5060,M,Italy,23.0,168.0,65.0,Gold
5069,F,Japan,25.0,166.0,47.0,Silver
5069,F,Japan,29.0,166.0,47.0,Bronze
5074,M,Belarus,26.0,185.0,81.0,Silver
5077,M,Uruguay,23.0,,,Gold
5077,M,Uruguay,27.0,,,Gold
5093,M,Brazil,37.0,186.0,78.0,Gold
5102,F,Russia,31.0,176.0,63.0,Bronze
5106,M,Soviet Union,23.0,178.0,65.0,Silver
5117,M,Germany,26.0,178.0,77.0,Gold
5128,M,Romania,,,,Bronze
5129,F,Romania,20.0,180.0,74.0,Silver
5129,F,Romania,25.0,180.0,74.0,Bronze
5129,F,Romania,25.0,180.0,74.0,Silver
5130,F,Canada,20.0,180.0,79.0,Silver
5143,F,Great Britain,19.0,171.0,64.0,Bronze
5143,F,Great Britain,23.0,171.0,64.0,Silver
5144,F,Great Britain,23.0,168.0,55.0,Silver
5149,M,United States,24.0,187.0,76.0,Gold
5150,M,Trinidad and Tobago,30.0,173.0,70.0,Gold
5152,F,United States,25.0,188.0,77.0,Silver
5152,F,United States,29.0,188.0,77.0,Gold
5153,M,Vesper Boat Club,22.0,,,Gold
5156,F,United States,20.0,165.0,62.0,Gold
5158,M,Australia,20.0,187.0,74.0,Gold
5158,M,Australia,20.0,187.0,74.0,Silver
5159,M,Canada,27.0,190.0,125.0,Bronze
5160,F,Great Britain,26.0,,,Silver
5163,F,Australia,30.0,171.0,59.0,Gold
5165,M,Australia,31.0,,,Bronze
5167,F,United States,34.0,173.0,58.0,Gold
5167,F,United States,38.0,173.0,58.0,Gold
5167,F,United States,42.0,173.0,58.0,Gold
5173,M,United States,20.0,190.0,77.0,Gold
5186,M,Spain,26.0,170.0,66.0,Silver
5187,M,Spain,23.0,176.0,76.0,Silver
5192,M,Yugoslavia,27.0,194.0,93.0,Gold
5196,M,Germany,22.0,,,Silver
5198,F,Germany,19.0,173.0,59.0,Bronze
5198,F,Germany,28.0,173.0,59.0,Silver
5198,F,Germany,36.0,173.0,59.0,Silver
5202,F,Denmark,28.0,,,Silver
5204,M,Elisabeth X,23.0,183.0,,Silver
5206,M,Soviet Union,23.0,186.0,82.0,Bronze
5212,M,United States,21.0,188.0,79.0,Gold
5214,M,Ludwigshafener Ruderverein,21.0,,,Gold
5218,M,Germany,25.0,183.0,87.0,Bronze
5219,M,Canada,21.0,178.0,83.0,Gold
5219,M,Canada,25.0,178.0,83.0,Silver
5224,M,Germany,,,,Bronze
